underlying,underlying_last, exchange,optionroot,optionext,type,expiration,quotedate,strike,last,bid,ask,volume,openinterest,impliedvol,delta,gamma,theta,vega,optionalias,IVBid,IVAsk
SPXW,5070.4702,W,SPXW240423C01400000,,call,04/23/2024,4/23/2024 04:00:00 PM,1400,3611.7,3653.9,3677.9,1,2,0.3,1,0,0,0
SPXW,5070.4702,W,SPXW240423P01400000,,put,04/23/2024,4/23/2024 04:00:00 PM,1400,0.05,0,0.05,0,2,0.3,0,0,0,0
SPXW,5070.4702,W,SPXW240423C01600000,,call,04/23/2024,4/23/2024 04:00:00 PM,1600,3429.81,3453.9,3477.9,0,2,0.3,1,0,0,0
SPXW,5070.4702,W,SPXW240423P01600000,,put,04/23/2024,4/23/2024 04:00:00 PM,1600,0,0,0.05,0,0,0.3,0,0,0,0
SPXW,5070.4702,W,SPXW240423C01800000,,call,04/23/2024,4/23/2024 04:00:00 PM,1800,0,3253.9,3277.9,0,0,0.3,1,0,0,0
SPXW,5070.4702,W,SPXW240423P01800000,,put,04/23/2024,4/23/2024 04:00:00 PM,1800,0,0,0.05,0,0,0.3,0,0,0,0
SPXW,5070.4702,W,SPXW240423C02000000,,call,04/23/2024,4/23/2024 04:00:00 PM,2000,3011.8,3053.9,3077.9,3,0,0.3,1,0,0,0
SPXW,5070.4702,W,SPXW240423P02000000,,put,04/23/2024,4/23/2024 04:00:00 PM,2000,0,0,0.05,0,0,0.3,0,0,0,0
SPXW,5070.4702,W,SPXW240423C02200000,,call,04/23/2024,4/23/2024 04:00:00 PM,2200,0,2853.9,2877.9,0,0,0.3,1,0,0,0
SPXW,5070.4702,W,SPXW240423P02200000,,put,04/23/2024,4/23/2024 04:00:00 PM,2200,0.05,0,0.05,0,80,0.3,0,0,0,0
SPXW,5070.4702,W,SPXW240423C02400000,,call,04/23/2024,4/23/2024 04:00:00 PM,2400,0,2653.8,2677.8,0,0,0.3,1,0,0,0
SPXW,5070.4702,W,SPXW240423P02400000,,put,04/23/2024,4/23/2024 04:00:00 PM,2400,0,0,0.05,0,0,0.3,0,0,0,0
SPXW,5070.4702,W,SPXW240423C02600000,,call,04/23/2024,4/23/2024 04:00:00 PM,2600,0,2453.8,2477.8,0,0,0.3,1,0,0,0
SPXW,5070.4702,W,SPXW240423P02600000,,put,04/23/2024,4/23/2024 04:00:00 PM,2600,0.05,0,0.05,0,2,0.3,0,0,0,0
SPXW,5070.4702,W,SPXW240423C02800000,,call,04/23/2024,4/23/2024 04:00:00 PM,2800,0,2253.8,2277.8,0,0,0.3,1,0,0,0
SPXW,5070.4702,W,SPXW240423P02800000,,put,04/23/2024,4/23/2024 04:00:00 PM,2800,0.05,0,0.05,0,23,0.3,0,0,0,0
SPXW,5070.4702,W,SPXW240423C03000000,,call,04/23/2024,4/23/2024 04:00:00 PM,3000,0,2053.8,2077.8,0,0,0.3,1,0,0,0
SPXW,5070.4702,W,SPXW240423P03000000,,put,04/23/2024,4/23/2024 04:00:00 PM,3000,0.05,0,0.05,0,3,0.3,0,0,0,0
SPXW,5070.4702,W,SPXW240423C03200000,,call,04/23/2024,4/23/2024 04:00:00 PM,3200,0,1853.8,1877.8,0,0,0.3,1,0,0,0
